Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage
23,1,0,30414.0,213
63,0,0,42513.0,210
26,1,0,2630.0,262
62,0,1,2630.0,225
25,0,0,29748.0,191
24,0,1,33976.0,120
27,1,0,19648.0,99
70,0,1,19722.0,263
24,1,0,41387.0,250
35,0,1,24594.0,31
46,0,0,32336.0,137
23,0,0,27223.0,286
29,1,0,2630.0,219
44,1,1,20890.0,192
26,1,0,30790.0,203
24,1,0,28696.0,48
23,1,0,49751.0,41
21,0,0,46682.0,80
20,0,1,43789.0,155
31,1,0,38521.0,276
24,1,0,27435.0,149
41,0,1,50610.0,200
21,0,1,34206.0,254
62,1,0,27750.0,124
43,0,0,56737.0,246
26,1,0,2630.0,211
70,1,0,54046.0,296
24,0,1,35489.0,95
25,1,0,30599.0,50
22,0,1,36500.0,228
26,1,0,27875.0,215
40,1,0,42702.0,231
53,1,0,2630.0,189
24,1,0,23042.0,115
25,0,1,39186.0,294
70,0,1,62594.0,102
61,1,0,47990.0,205
27,1,0,40842.0,163
40,1,0,41395.0,211
49,1,1,21892.0,164
34,0,1,29829.0,150
27,1,0,25411.0,222
42,1,0,59948.0,78
23,1,0,30494.0,65
76,0,1,26407.0,121
50,0,1,36082.0,144
49,0,1,55506.0,10
25,0,1,36433.0,273
27,1,0,31827.0,115
61,0,1,2630.0,241
27,1,0,27155.0,44
44,0,1,28118.0,135
46,0,1,61127.0,222
23,1,0,28132.0,43
36,0,1,32021.0,148
43,0,0,21941.0,247
45,0,1,47128.0,99
26,1,0,24651.0,177
75,1,0,2630.0,120
50,0,1,36869.0,230
34,0,1,29317.0,209
22,0,0,23082.0,135
25,1,0,18461.0,245
24,1,0,31328.0,158
52,0,1,39592.0,294
62,0,1,23807.0,109
58,0,1,45347.0,212
58,1,1,37409.0,219
24,0,0,34916.0,227
33,0,1,30117.0,190
27,0,1,17417.0,43
36,0,1,20688.0,295
21,0,1,2630.0,68
23,1,0,41673.0,175
23,1,0,23748.0,46
78,0,1,23330.0,76
26,1,0,46382.0,115
25,1,0,33730.0,44
21,1,0,26486.0,52
36,1,0,30253.0,227
69,1,0,46211.0,195
44,0,1,33632.0,198
58,1,0,2630.0,111
31,1,0,28690.0,221
43,1,0,86496.0,116
24,1,0,32073.0,239
40,0,1,38910.0,291
21,1,0,31069.0,206
33,1,0,49614.0,273
43,0,1,2630.0,145
59,0,1,44336.0,245
23,1,0,54489.0,79
54,0,1,37274.0,76
55,1,1,2630.0,174
49,0,1,34361.0,208
45,0,1,36988.0,205
26,0,0,64529.0,71
24,0,1,28136.0,266
44,0,1,39081.0,17
22,1,0,31169.0,101
24,1,0,22313.0,30
55,0,1,52538.0,60
23,1,0,34412.0,149
20,0,1,2630.0,178
53,0,0,34292.0,247
45,1,0,55690.0,113
70,0,1,45424.0,289
24,0,0,39384.0,162
28,1,0,36941.0,146
26,0,1,41375.0,232
23,1,0,18647.0,122
24,1,0,33092.0,60
24,1,0,23664.0,230
56,0,1,33933.0,125
41,0,1,36682.0,281
23,1,0,32971.0,116
31,1,0,92601.0,266
49,1,0,31838.0,59
30,1,0,25868.0,33
29,1,0,32594.0,276
49,1,0,39809.0,146
23,1,0,60165.0,93
50,1,0,31591.0,35
24,1,0,80946.0,228
21,0,1,38535.0,118
22,0,1,31553.0,174
26,1,0,25111.0,160
22,1,0,24183.0,268
29,0,1,23405.0,195
59,0,1,44446.0,180
52,0,1,54856.0,220
48,0,1,36984.0,264
22,0,1,34188.0,194
43,0,1,45803.0,293
43,0,1,45444.0,162
41,0,1,30135.0,218
41,0,1,31072.0,151
25,1,0,30054.0,175
61,1,0,38051.0,67
24,1,0,25478.0,49
52,0,1,44982.0,240
29,1,0,32650.0,81
46,1,0,33290.0,165
22,1,0,39434.0,245
25,1,0,30739.0,113
25,0,1,46622.0,257
70,1,0,38688.0,215
25,0,1,36402.0,196
36,0,0,25227.0,298
67,0,1,2630.0,216
63,0,1,2630.0,137
22,0,1,35741.0,15
43,0,1,2630.0,171
34,0,1,29627.0,21
26,1,0,2630.0,44
73,0,1,28933.0,259
27,0,1,2630.0,143
51,0,1,28506.0,166
24,1,0,38564.0,27
50,1,0,34157.0,61
53,1,0,28306.0,81
24,0,1,2630.0,287
46,0,1,46068.0,42
43,0,1,34176.0,67
28,1,0,41060.0,156
24,0,1,33239.0,246
27,1,0,28819.0,94
21,1,0,25917.0,296
20,1,1,2630.0,10
63,1,0,36930.0,49
43,0,0,27902.0,113
46,0,1,28762.0,290
46,0,1,37539.0,220
44,1,0,23217.0,211
24,1,0,28052.0,190
21,1,0,35604.0,192
24,1,0,33747.0,19
54,0,1,27310.0,273
22,1,0,27299.0,88
71,1,1,43301.0,179
65,1,0,50254.0,33
21,0,1,36634.0,114
28,1,0,31430.0,51
22,0,1,22890.0,287
78,0,0,2630.0,58
47,0,1,2630.0,15
50,0,1,17947.0,89
28,0,1,40890.0,186
23,1,0,29582.0,125
41,0,1,27386.0,18
58,0,1,34900.0,83
67,1,0,49291.0,226
30,0,1,41508.0,102
60,1,0,47137.0,263
24,1,0,35057.0,218
24,1,0,21622.0,172
76,0,1,2630.0,254
33,0,1,111358.0,215
56,1,0,26820.0,156
26,1,0,2630.0,116
24,1,0,31833.0,162
51,1,1,40786.0,195
24,1,0,43357.0,105
53,1,1,33039.0,96
66,0,1,49748.0,51
53,0,0,2630.0,33
56,0,1,20221.0,187
66,0,1,34661.0,225
21,0,1,27241.0,29
65,1,0,49507.0,80
43,0,1,34236.0,101
72,0,1,29419.0,131
34,0,1,39419.0,109
77,1,1,50093.0,92
24,0,1,36493.0,257
23,0,1,42957.0,45
20,1,0,2630.0,35
49,1,0,24655.0,96
30,0,1,2630.0,264
25,1,0,37316.0,78
22,0,1,50842.0,118
23,1,0,30693.0,91
68,0,1,2630.0,13
54,1,1,34399.0,208
31,0,0,2630.0,135
55,1,0,29183.0,74
46,1,0,34762.0,34
23,0,1,27045.0,43
41,1,1,2630.0,270
32,0,1,37221.0,92
43,0,1,40527.0,231
34,0,1,24477.0,126
55,1,0,40998.0,204
44,0,1,30017.0,178
45,0,1,55540.0,194
22,0,0,31172.0,250
30,0,1,33568.0,10
31,0,1,36192.0,162
41,0,1,2630.0,211
39,0,1,32051.0,103
26,0,1,2630.0,239
44,1,0,40431.0,79
41,0,1,40809.0,118
20,0,1,34707.0,260
26,1,0,42727.0,14
58,0,0,2630.0,162
68,1,0,26708.0,67
53,0,0,27929.0,82
69,1,0,47779.0,100
31,0,0,2630.0,78
22,1,0,43721.0,98
53,1,0,20820.0,167
42,0,1,28344.0,188
25,1,0,2630.0,71
59,1,0,35424.0,213
29,0,1,30465.0,13
45,0,1,2630.0,35
40,0,1,2630.0,30
22,1,0,32622.0,220
69,0,1,57309.0,265
32,1,0,2630.0,134
25,0,1,49818.0,151
46,0,1,2630.0,204
39,0,1,45480.0,166
69,0,1,38113.0,236
64,0,1,23695.0,255
29,0,1,2630.0,20
73,0,1,31772.0,181
26,1,0,21437.0,211
29,1,0,30799.0,196
51,1,0,31475.0,86
22,0,1,48835.0,169
21,0,1,30967.0,120
44,0,0,31974.0,205
24,1,0,42445.0,257
79,1,0,59266.0,140
54,0,1,32100.0,36
62,0,1,32507.0,295
21,0,1,24872.0,79
27,0,1,2630.0,32
50,0,1,33030.0,242
23,0,1,51971.0,49
31,0,1,25877.0,71
31,1,0,38110.0,139
34,0,1,31875.0,99
21,0,1,27739.0,43
41,0,1,32757.0,197
22,1,0,18716.0,153
51,1,0,39884.0,288
64,0,1,30007.0,175
56,1,0,26680.0,74
53,1,1,2630.0,140
25,1,0,22882.0,228
29,1,0,29353.0,184
29,0,1,53631.0,132
54,1,1,31227.0,40
34,0,1,2630.0,141
27,1,0,36414.0,27
33,0,1,2630.0,146
23,1,0,27882.0,60
62,0,1,66906.0,140
24,1,0,35621.0,64
50,0,1,39252.0,211
43,0,1,23537.0,156
26,1,0,33202.0,296
66,0,1,2630.0,48
45,0,1,2630.0,54
26,1,0,29274.0,141
33,0,1,2630.0,221
45,0,1,43974.0,138
27,1,0,22173.0,67
51,0,1,33832.0,143
22,1,0,39004.0,205
66,0,1,2630.0,162
23,1,0,34040.0,31
51,0,1,33539.0,187
25,1,0,39071.0,46
47,0,0,2630.0,29
30,1,0,38353.0,200
41,0,1,38087.0,206
38,1,0,2630.0,19
52,0,1,123928.0,172
36,1,1,22899.0,180
31,1,0,37848.0,249
43,0,1,40089.0,292
22,0,1,25229.0,105
36,0,1,40736.0,11
23,1,0,71116.0,17
25,0,1,24949.0,107
47,0,1,36081.0,277
70,0,0,61595.0,49
51,0,1,35208.0,23
49,1,1,31349.0,284
64,1,0,23669.0,196
42,0,1,23821.0,149
46,0,1,25624.0,275
47,0,1,32267.0,172
40,0,1,41241.0,10
27,1,1,2630.0,60
23,1,1,2630.0,75
37,0,1,50937.0,148
23,0,0,28868.0,218
46,0,1,32779.0,77
27,1,0,31618.0,56
55,0,1,37532.0,55
23,1,0,65953.0,238
63,0,1,54289.0,171
26,1,0,33011.0,16
25,1,0,53882.0,295
66,0,1,2630.0,87
22,1,0,47621.0,197
22,1,0,21969.0,211
23,0,1,22888.0,196
23,1,0,29544.0,58
23,1,0,23255.0,40
51,0,0,36294.0,273
38,1,0,24437.0,178
54,0,1,40482.0,216
43,0,1,2630.0,202
59,1,1,2630.0,284
20,1,0,20481.0,185
37,0,1,27302.0,51
21,0,1,49604.0,277
70,0,1,40647.0,25
51,1,0,2630.0,124
28,0,0,26109.0,246
49,0,1,23601.0,193
31,1,0,29754.0,82
23,1,0,19417.0,154
24,0,1,26409.0,188
41,1,0,44642.0,157
23,1,0,2630.0,141
21,0,1,34188.0,198
28,1,0,82005.0,47
43,0,1,32725.0,32
24,0,1,43376.0,193
27,1,0,55100.0,198
26,0,0,32615.0,57
23,0,0,34844.0,140
50,0,1,2630.0,276
26,1,0,27885.0,259
24,1,0,2630.0,79
25,1,0,23592.0,74
22,0,1,24727.0,93
26,1,0,28491.0,270
47,0,1,37681.0,137
47,0,1,2630.0,150
21,1,0,20970.0,102
25,1,0,36962.0,228
27,1,0,2630.0,299
50,0,1,2630.0,109
33,0,1,39000.0,61
22,1,0,30423.0,118
62,1,0,55450.0,146
53,0,1,35668.0,23
41,0,0,49615.0,80
25,1,0,54120.0,26
56,1,0,74220.0,77
22,1,0,36252.0,265
28,0,1,25780.0,287
30,0,1,22993.0,61
23,1,0,39285.0,106
23,1,0,33336.0,23
47,0,1,2630.0,118
37,0,1,34426.0,119
48,0,1,57436.0,63
28,0,1,47243.0,129
35,1,0,23746.0,93
55,0,1,40337.0,50
34,1,0,34498.0,15
60,0,1,2630.0,211
56,1,0,26048.0,78
48,1,1,31301.0,267
27,1,0,33509.0,48
54,0,1,29342.0,163
22,0,0,2630.0,117
22,1,0,42851.0,265
23,0,1,31129.0,63
42,1,0,31679.0,296
53,0,1,19654.0,296
36,0,1,2630.0,13
23,0,1,31657.0,186
30,0,0,36153.0,130
25,1,0,31785.0,134
54,1,0,28503.0,33
40,0,1,22779.0,114
61,1,0,34829.0,219
29,1,0,48377.0,210
50,0,1,36846.0,66
35,0,0,2630.0,38
23,1,0,35675.0,60
23,1,0,22563.0,70
41,0,1,24536.0,54
22,0,0,34544.0,189
29,1,0,36393.0,15
25,1,0,38756.0,227
22,0,1,25168.0,217
41,0,1,2630.0,198
48,1,0,24725.0,185
58,0,1,29920.0,96
37,0,0,2630.0,171
24,1,0,41295.0,88
25,0,1,38767.0,190
34,0,1,41261.0,147
26,1,0,34979.0,82
51,0,1,47421.0,22
20,0,1,45430.0,222
30,0,1,50185.0,252
35,1,0,2630.0,186
23,1,0,45464.0,111
26,1,0,33060.0,233
23,0,1,33103.0,43
27,1,0,25755.0,236
31,0,1,53894.0,231
24,0,1,35742.0,196
57,0,1,29877.0,108
52,1,0,27725.0,160
23,0,1,32026.0,267
69,1,0,2630.0,268
53,1,0,2630.0,267
25,1,0,26017.0,265
42,0,1,30622.0,92
64,1,0,2630.0,48
32,1,0,38037.0,134
51,1,0,24166.0,98
80,1,0,31351.0,220
65,1,0,37856.0,290
28,0,1,25723.0,107
22,1,0,25574.0,15
25,0,0,25443.0,271
40,0,1,55785.0,188
26,1,0,25669.0,277
42,0,1,37639.0,104
26,1,0,27731.0,260
27,1,0,21099.0,184
23,1,0,22499.0,192
34,1,0,2630.0,292
25,1,0,32862.0,229
25,1,0,2630.0,294
24,1,0,2630.0,252
27,1,0,34816.0,113
33,1,0,2630.0,179
40,1,0,2630.0,275
23,1,0,27181.0,112
55,0,1,49253.0,222
21,1,0,43033.0,10
39,0,1,44337.0,155
21,1,0,34140.0,89
24,1,0,42665.0,86
39,0,1,2630.0,239
23,1,0,16550.0,126
42,0,1,45921.0,282
32,0,1,23891.0,285
48,0,1,34575.0,281
22,1,0,28106.0,293
27,1,0,48342.0,271
43,1,0,33981.0,133
58,0,1,43517.0,136
46,0,1,31701.0,132
41,1,1,59293.0,56
48,1,0,38804.0,38
25,0,1,28437.0,111
23,1,0,28304.0,176
31,0,1,2630.0,170
53,1,0,32385.0,296
23,1,0,44467.0,247
23,1,0,30837.0,122
67,0,1,49345.0,136
47,1,0,31323.0,143
23,1,0,41963.0,198
24,1,0,69155.0,16
43,0,1,2630.0,192
29,0,1,2630.0,44
36,0,1,2630.0,218
53,0,1,37083.0,127
67,0,1,33061.0,132
24,1,0,18836.0,188
34,1,0,2630.0,71
56,1,0,26038.0,83
24,1,0,36221.0,260
39,1,0,2630.0,27
21,0,0,41067.0,191
69,0,1,62346.0,166
48,0,1,20902.0,176
40,0,1,28617.0,143
48,1,0,31042.0,118
26,1,0,2630.0,96
25,1,0,28500.0,285
65,0,1,2630.0,17
21,0,1,34958.0,245
20,1,0,2630.0,107
55,0,0,2630.0,292
38,1,0,22333.0,30
26,1,0,2630.0,253
48,0,1,30528.0,25
26,0,1,41081.0,189
41,0,1,35074.0,292
55,0,0,2630.0,250
29,1,0,25117.0,15
80,1,0,2630.0,153
80,1,0,48208.0,170
59,1,0,20107.0,39
58,0,0,44671.0,42
21,0,1,35193.0,198
57,1,0,34739.0,119
23,1,0,29641.0,42
39,0,1,2630.0,194
23,0,0,50784.0,245
73,1,0,41317.0,83
25,0,1,26012.0,164
58,1,0,26719.0,205
49,0,0,28639.0,274
27,0,1,19423.0,108
25,1,1,26997.0,206
43,0,1,40725.0,83
77,0,0,36389.0,52
20,1,0,29611.0,177
60,1,0,2630.0,216
47,0,1,41332.0,15
42,0,0,2630.0,267
24,1,0,38494.0,263
24,1,0,54970.0,189
25,1,0,23708.0,242
23,1,0,32078.0,156
55,0,0,38997.0,289
49,0,1,41920.0,79
25,1,0,31753.0,172
24,1,0,36526.0,114
75,0,1,31580.0,131
52,0,1,38681.0,153
39,0,1,17141.0,121
30,1,0,35209.0,146
24,1,0,30892.0,167
60,0,1,2630.0,219
74,0,1,40717.0,41
26,1,0,28179.0,173
76,1,0,29413.0,125
28,1,0,35394.0,152
23,1,0,24208.0,296
21,0,1,34277.0,169
48,1,0,2630.0,234
25,0,0,86527.0,110
73,0,1,30873.0,154
27,1,0,32072.0,19
57,0,0,27050.0,46
23,1,0,37705.0,180
32,0,1,24139.0,230
23,0,1,2630.0,149
44,0,1,35530.0,111
20,0,0,29170.0,288
21,1,0,22950.0,51
23,0,0,24967.0,229
43,0,0,2630.0,143
43,0,1,2630.0,31
67,0,1,38412.0,106
52,0,1,43874.0,192
20,0,1,2630.0,182
56,0,1,45477.0,187
52,0,1,2630.0,262
30,1,0,33503.0,255
64,1,0,53614.0,178
35,0,1,33183.0,293
50,0,1,2630.0,49
24,1,0,2630.0,48
24,1,0,30518.0,110
41,0,1,2630.0,56
37,1,0,26978.0,108
45,1,0,32312.0,104
23,1,0,22283.0,248
31,0,1,2630.0,67
31,1,1,36513.0,106
30,0,1,34531.0,45
46,1,0,52408.0,193
25,1,0,21627.0,79
58,0,1,32386.0,14
40,0,1,29328.0,193
29,0,1,59864.0,153
74,0,1,60397.0,221
25,0,1,2630.0,183
25,1,0,61818.0,60
48,1,0,35835.0,262
26,1,0,2630.0,241
69,1,0,83278.0,202
70,1,1,37815.0,165
26,1,0,35651.0,139
28,1,0,27111.0,62
24,1,0,28833.0,197
61,0,1,48089.0,185
31,1,0,28732.0,286
26,1,0,37562.0,175
56,1,0,41548.0,125
25,0,1,30885.0,154
22,0,1,40012.0,276
50,0,1,35855.0,297
45,0,1,41313.0,270
40,0,1,28228.0,141
27,1,0,22769.0,137
38,0,1,31540.0,164
24,0,1,28943.0,158
48,0,1,37271.0,27
24,1,0,28298.0,186
30,1,0,73791.0,205
37,0,1,28009.0,186
45,0,1,2630.0,29
26,1,0,24720.0,242
48,0,1,29092.0,30
68,0,1,30846.0,165
26,0,1,35658.0,219
21,0,1,32416.0,134
57,0,1,23921.0,251
67,0,1,25856.0,11
33,0,1,2630.0,298
27,1,0,23756.0,84
43,1,0,31431.0,214
65,0,1,40091.0,252
71,1,0,32567.0,192
78,0,1,65765.0,14
47,0,1,32016.0,28
22,0,1,34204.0,99
50,0,1,31231.0,286
38,0,1,34903.0,297
47,0,0,2630.0,238
73,1,0,35433.0,135
40,1,0,38164.0,172
50,1,0,26355.0,129
51,1,0,2630.0,194
58,0,1,2630.0,117
61,0,1,32951.0,46
24,1,0,31124.0,29
46,1,0,49991.0,207
35,0,1,2630.0,205
24,1,0,28798.0,92
34,0,1,28608.0,220
22,1,0,31017.0,159
40,0,1,2630.0,166
22,0,0,23651.0,241
23,1,0,29185.0,135
21,0,1,39816.0,88
47,1,0,2630.0,26
56,0,1,41156.0,153
31,1,0,29709.0,268
38,0,1,42790.0,208
40,0,1,30743.0,297
40,1,0,2630.0,281
21,1,0,25619.0,95
20,0,1,35668.0,133
63,0,1,36976.0,63
60,0,1,54287.0,192
67,0,1,28712.0,249
24,1,0,18309.0,52
23,1,0,26064.0,203
21,0,1,32920.0,155
36,0,1,2630.0,14
30,0,1,2630.0,13
45,1,1,46578.0,139
73,1,0,46581.0,117
61,1,0,29751.0,140
67,0,0,2630.0,159
56,1,0,51229.0,187
33,0,1,23753.0,179
27,0,1,29015.0,285
34,1,0,2630.0,211
23,1,0,30512.0,95
37,1,0,2630.0,214
52,0,1,34626.0,268
24,1,0,33506.0,189
21,0,1,38117.0,211
20,0,1,39090.0,97
28,0,0,22516.0,77
21,1,0,36251.0,36
34,0,1,21188.0,245
28,1,0,2630.0,281
66,0,1,41034.0,283
28,0,1,27188.0,97
66,1,0,44210.0,62
48,0,1,35792.0,69
21,1,0,37293.0,90
25,1,0,61533.0,23
25,1,0,2630.0,227
58,0,1,2630.0,171
37,1,0,52775.0,292
71,0,1,30645.0,46
47,0,1,87956.0,104
33,1,0,2630.0,112
61,0,1,35881.0,227
48,0,1,33634.0,96
66,0,1,2630.0,298
22,0,1,36636.0,102
21,1,0,44421.0,233
41,1,0,20628.0,110
21,0,1,28570.0,227
51,1,0,2630.0,221
53,0,1,54140.0,293
22,0,1,38496.0,242
40,0,1,41679.0,152
27,1,0,44984.0,51
51,1,0,65361.0,240
42,1,0,33310.0,23
46,0,1,56232.0,291
24,1,0,52254.0,229
26,1,0,36890.0,138
23,0,1,34619.0,105
55,0,1,32912.0,135
40,0,1,28564.0,118
55,0,1,34193.0,55
22,1,0,22772.0,81
62,0,1,46378.0,150
39,1,0,2630.0,54
26,1,0,32345.0,38
22,1,0,38562.0,188
52,1,0,28431.0,55
24,0,0,39495.0,106
41,1,0,24879.0,12
53,1,0,40871.0,265
37,0,1,35541.0,10
22,0,1,27385.0,51
58,0,1,2630.0,275
27,0,1,2630.0,205
23,1,0,35753.0,113
23,1,1,24273.0,208
22,0,1,2630.0,28
33,0,1,2630.0,292
24,1,0,37817.0,186
30,1,0,26035.0,268
36,1,0,2630.0,249
48,0,1,33952.0,147
75,1,0,37736.0,172
29,1,1,2630.0,222
39,0,1,36453.0,233
43,0,1,37070.0,262
24,1,1,37573.0,254
22,0,1,31260.0,298
20,0,1,28660.0,191
22,1,0,25812.0,68
45,0,1,38594.0,55
37,0,1,30784.0,186
66,0,1,43727.0,286
45,1,0,38008.0,218
29,0,1,2630.0,174
74,0,1,48319.0,232
47,0,1,2630.0,113
46,0,1,28309.0,112
38,0,1,36255.0,126
48,1,0,2630.0,273
58,0,1,2630.0,10
43,0,1,25042.0,173
50,0,1,59356.0,288
21,0,1,2630.0,63
41,0,1,31045.0,46
48,0,1,2630.0,44
22,1,1,23983.0,42
24,1,0,31646.0,114
29,0,0,31196.0,39
24,0,0,20207.0,181
22,1,0,32176.0,243
72,1,0,106114.0,135
22,1,0,31327.0,239
25,1,0,21569.0,73
31,0,0,2630.0,294
42,0,0,39111.0,193
43,0,1,33591.0,28
57,0,1,40824.0,100
48,0,1,2630.0,177
26,1,0,50430.0,52
30,1,0,26363.0,204
22,1,0,27571.0,212
63,1,0,54477.0,227
21,1,0,39143.0,80
26,0,1,30031.0,247
49,0,1,50047.0,124
23,1,0,23834.0,189
25,1,0,33537.0,136
37,0,1,2630.0,101
24,1,0,30257.0,286
23,1,0,27093.0,70
26,1,0,31507.0,199
49,0,1,105013.0,19
30,1,0,27453.0,228
23,1,0,19698.0,269
57,0,1,101160.0,299
23,1,0,21257.0,151
24,0,0,50940.0,144
59,0,1,36180.0,153
45,0,1,2630.0,149
63,0,1,46712.0,113
47,0,1,51468.0,195
37,0,1,42550.0,181
75,0,1,26198.0,100
48,0,1,30768.0,68
27,1,0,2630.0,124
23,0,1,31304.0,103
57,0,1,20566.0,200
25,1,0,42532.0,228
20,1,0,34307.0,92
29,1,0,20530.0,277
50,1,0,43685.0,247
24,0,1,44457.0,291
32,0,1,46416.0,49
28,1,0,29591.0,63
34,1,0,35636.0,97
41,1,0,31405.0,278
28,1,0,43562.0,77
31,1,0,37008.0,103
24,1,0,37686.0,92
23,0,1,32318.0,34
25,0,1,40023.0,147
23,0,1,29007.0,98
53,1,0,2630.0,96
25,0,0,29104.0,243
22,1,0,31460.0,176
44,0,1,2630.0,25
57,1,0,37812.0,205
25,1,0,32497.0,114
47,0,1,56429.0,81
24,1,0,26972.0,272
59,0,1,26189.0,96
71,0,0,2630.0,36
58,1,0,31077.0,157
52,0,1,32490.0,10
52,0,1,31225.0,66
47,0,1,28856.0,286
55,0,1,2630.0,290
37,0,1,2630.0,103
55,0,1,43194.0,81
52,0,1,25408.0,214
28,1,0,28362.0,243
49,1,0,34609.0,32
28,1,0,25944.0,243
41,0,1,54071.0,262
24,1,0,20938.0,143
24,1,0,35539.0,197
20,1,0,36301.0,89
66,0,1,2630.0,126
62,1,0,33064.0,26
78,0,1,33524.0,240
28,1,0,30274.0,245
47,0,0,57833.0,268
28,1,0,2630.0,131
46,0,1,50263.0,252
60,0,1,35618.0,203
23,1,0,26774.0,69
25,0,0,32351.0,106
30,0,1,28893.0,278
42,0,1,47852.0,73
23,1,0,22090.0,159
24,1,0,30014.0,69
49,1,0,35656.0,42
25,1,1,27187.0,36
61,1,0,39322.0,136
41,0,1,71007.0,97
28,0,1,48238.0,37
23,1,0,58714.0,272
33,0,1,26982.0,22
39,0,1,2630.0,262
41,0,1,50562.0,117
49,0,1,2630.0,225
24,0,1,40933.0,39
26,0,1,2630.0,66
23,0,1,27866.0,172
24,1,0,2630.0,10
47,0,1,35816.0,22
48,1,0,2630.0,30
47,1,0,35032.0,68
38,1,0,33670.0,254
46,0,1,30332.0,163
23,1,0,26940.0,120
30,0,1,2630.0,193
33,1,0,41542.0,289
45,0,1,28976.0,261
29,1,0,53218.0,113
68,0,1,28694.0,200
54,1,0,2630.0,251
21,0,1,37973.0,275
38,0,1,27270.0,290
24,1,0,20524.0,290
22,1,0,41362.0,161
23,0,0,25970.0,167
31,0,1,2630.0,100
22,1,0,20784.0,57
74,0,1,31999.0,68
25,0,1,37409.0,175
51,0,1,44025.0,175
31,1,0,2630.0,204
25,1,0,27374.0,21
55,1,0,38541.0,35
45,0,1,55977.0,288
23,1,0,32398.0,142
54,1,0,39071.0,38
21,1,1,27459.0,93
27,0,1,35123.0,236
38,1,1,2630.0,186
24,1,0,24063.0,51
25,1,0,43830.0,187
34,1,0,26201.0,79
46,1,0,45186.0,200
51,0,1,41037.0,213
76,0,1,2630.0,180
20,0,1,28869.0,118
78,0,1,35815.0,22
34,0,1,27416.0,100
61,0,1,30548.0,272
43,1,1,40784.0,42
44,0,1,46612.0,26
56,1,0,35760.0,292
54,1,0,47046.0,282
48,0,1,2630.0,38
40,1,0,38231.0,290
38,1,0,33703.0,13
22,1,0,2630.0,24
57,0,1,2630.0,144
62,0,0,2630.0,147
35,1,1,30520.0,149
34,0,1,50653.0,206
27,0,1,2630.0,279
38,0,1,28713.0,107
68,1,0,29958.0,210
23,0,1,28918.0,181
54,0,1,49581.0,274
64,0,1,32766.0,285
21,1,0,23613.0,55
23,1,0,38499.0,117
56,0,1,32647.0,151
28,1,0,28148.0,159
47,0,1,61824.0,46
53,0,1,33457.0,173
23,1,0,24453.0,295
45,0,1,39986.0,276
49,1,0,44884.0,144
47,1,0,31078.0,80
23,1,0,2630.0,56
29,0,1,29909.0,126
60,1,0,48373.0,103
21,0,1,24465.0,85
24,0,1,32148.0,272
56,0,0,32957.0,282
25,0,1,41756.0,158
41,0,1,36685.0,52
73,1,0,32259.0,134
60,0,1,2630.0,84
22,0,1,46319.0,256
27,1,1,39989.0,234
65,0,1,28544.0,109
49,0,1,2630.0,204
32,1,0,34349.0,263
47,1,0,28681.0,202
22,1,0,31240.0,149
22,0,1,31468.0,239
54,1,0,2630.0,13
22,1,0,41134.0,123
50,1,0,29534.0,190
28,1,0,26359.0,207
47,0,1,39547.0,243
50,0,1,30614.0,292
65,1,0,2630.0,162
46,0,1,2630.0,232
37,1,0,33181.0,291
23,1,0,26080.0,50
43,1,0,21679.0,274
56,0,1,40519.0,250
23,1,0,22683.0,145
72,0,1,57323.0,17
52,0,1,43612.0,191
32,1,0,26852.0,22
24,1,1,2630.0,161
24,0,1,40163.0,108
53,0,1,2630.0,271
60,0,1,28475.0,249
41,0,1,30790.0,82
31,0,1,2630.0,76
52,0,1,40192.0,229
46,0,1,23552.0,217
27,0,1,43093.0,11
42,0,1,40424.0,40
56,0,1,19231.0,112
25,0,1,29299.0,79
54,0,1,35352.0,92
33,1,0,2630.0,223
23,1,0,33365.0,250
36,1,0,38613.0,292
36,0,1,33289.0,260
61,1,0,25229.0,284
72,1,0,38725.0,247
22,1,1,47234.0,138
21,0,1,28234.0,58
24,1,0,45899.0,40
36,0,1,26931.0,167
64,1,0,21868.0,232
24,0,1,41398.0,32
28,1,0,33112.0,161
60,0,1,2630.0,140
40,0,1,40910.0,100
21,1,0,29375.0,45
65,1,0,28814.0,127
40,0,1,30216.0,79
57,0,1,31800.0,176
63,1,0,28927.0,184
78,0,1,36631.0,280
32,1,0,29612.0,282
38,0,1,2630.0,110
23,1,0,48204.0,39
24,1,0,27161.0,175
23,0,1,2630.0,210
34,1,0,23859.0,174
21,0,1,29470.0,279
26,0,1,31833.0,144
51,0,1,2630.0,250
20,1,0,2630.0,53
24,0,1,2630.0,51
79,0,1,77169.0,134
52,0,1,17531.0,216
55,0,0,40947.0,174
71,1,0,2630.0,202
22,1,0,28826.0,45
20,0,1,35919.0,217
49,0,1,2630.0,49
29,1,0,30523.0,197
53,0,1,40686.0,58
72,1,1,2630.0,255
51,0,1,39756.0,213
25,0,0,2630.0,63
28,1,0,25380.0,208
43,0,1,46161.0,191
75,1,0,41899.0,70
25,1,0,35418.0,138
47,0,1,42974.0,38
39,0,0,30964.0,118
20,0,1,50090.0,19
64,1,0,50727.0,72
66,0,1,41178.0,232
71,1,0,2630.0,261
28,1,0,28833.0,218
57,0,1,29309.0,151
72,0,1,32114.0,83
41,1,0,2630.0,209
